customer_id,Recency,Frequency,Monetary,AvgOrderValue,PurchaseRate,CLV_1yr,R,F,M,RFM_Score,RFM_Segment,Cluster,Segment
C04054,141,7,756.14,108.02,0.019178082,756.14,2,4,3,9,At-Risk,0,At-Risk
C04055,9,15,4260.81,284.054,0.04109589,4260.81,5,5,5,15,Champions,1,Loyalists
C04056,375,1,55.5,55.5,0.002739726,55.5,1,1,1,3,Dormant,2,Dormant
C04057,6,11,3646.47,331.4972727,0.030136986,3646.47,5,4,5,14,Champions,1,Loyalists
C04058,239,1,60.66,60.66,0.002739726,60.66,1,1,1,3,Dormant,2,Dormant
C04059,288,2,65.47,32.735,0.005479452,65.47,1,2,1,4,Dormant,2,Dormant
C04060,33,8,1039.73,129.96625,0.021917808,1039.73,4,4,4,12,Loyalists,3,At-Risk
C04061,5,21,6918.5334,329.4539714,0.057534247,6918.5334,5,5,5,15,Champions,1,Loyalists
C04062,150,7,696.16,99.45142857,0.019178082,696.16,2,4,3,9,At-Risk,0,At-Risk
C04063,76,6,1011.19,168.5316667,0.016438356,1011.19,3,3,4,10,Loyalists,3,At-Risk
C04064,269,1,54.5,54.5,0.002739726,54.5,1,1,1,3,Dormant,2,Dormant
C04065,13,11,2977.51,270.6827273,0.030136986,2977.51,5,4,4,13,Champions,1,Loyalists
C04066,13,26,7395.52,284.4430769,0.071232877,7395.52,5,5,5,15,Champions,1,Loyalists
C04067,306,2,69.95,34.975,0.005479452,69.95,1,2,1,4,Dormant,2,Dormant
C04068,156,2,225.15,112.575,0.005479452,225.15,2,2,2,6,At-Risk,0,At-Risk
C04069,352,1,73.37,73.37,0.002739726,73.37,1,1,1,3,Dormant,2,Dormant
C04070,32,7,1204.7,172.1,0.019178082,1204.7,4,4,4,12,Loyalists,3,At-Risk
C04071,94,6,538.93,89.82166667,0.016438356,538.93,3,3,3,9,At-Risk,0,At-Risk
C04072,106,4,442.24,110.56,0.010958904,442.24,3,3,3,9,At-Risk,0,At-Risk
C04073,94,6,605.8,100.9666667,0.016438356,605.8,3,3,3,9,At-Risk,0,At-Risk
C04074,142,2,182.95,91.475,0.005479452,182.95,2,2,2,6,At-Risk,0,At-Risk
C04075,145,7,567.42,81.06,0.019178082,567.42,2,4,3,9,At-Risk,0,At-Risk
C04076,58,12,1545.55,128.7958333,0.032876712,1545.55,3,5,4,12,Loyalists,3,At-Risk
C04077,71,6,790.17,131.695,0.016438356,790.17,3,3,3,9,At-Risk,0,At-Risk
C04078,88,2,142.85,71.425,0.005479452,142.85,3,2,2,7,At-Risk,0,At-Risk
C04079,24,13,3849.6534,296.1271846,0.035616438,3849.6534,4,5,5,14,Champions,1,Loyalists
C04080,141,3,281.51,93.83666667,0.008219178,281.51,2,2,2,6,At-Risk,0,At-Risk
C04081,20,19,5936.3834,312.4412316,0.052054795,5936.3834,4,5,5,14,Champions,1,Loyalists
C04082,141,2,278.02,139.01,0.005479452,278.02,2,2,2,6,At-Risk,0,At-Risk
C04083,140,3,362.78,120.9266667,0.008219178,362.78,2,2,2,6,At-Risk,0,At-Risk
C04084,14,6,1677.38,279.5633333,0.016438356,1677.38,5,3,4,12,Loyalists,3,At-Risk
C04085,22,20,5842.09,292.1045,0.054794521,5842.09,4,5,5,14,Champions,1,Loyalists
C04086,14,15,4714.74,314.316,0.04109589,4714.74,5,5,5,15,Champions,1,Loyalists
C04087,150,1,148.51,148.51,0.002739726,148.51,2,1,2,5,Dormant,2,Dormant
C04088,350,3,202.95,67.65,0.008219178,202.95,1,2,2,5,Dormant,2,Dormant
C04089,7,17,5224.16,307.3035294,0.046575342,5224.16,5,5,5,15,Champions,1,Loyalists
C04090,140,4,316.48,79.12,0.010958904,316.48,2,3,2,7,At-Risk,0,At-Risk
C04091,28,8,1272.66,159.0825,0.021917808,1272.66,4,4,4,12,Loyalists,3,At-Risk
C04092,65,3,271.7,90.56666667,0.008219178,271.7,3,2,2,7,At-Risk,0,At-Risk
C04093,347,1,39.36,39.36,0.002739726,39.36,1,1,1,3,Dormant,2,Dormant
C04094,54,7,981.37,140.1957143,0.019178082,981.37,3,4,3,10,Loyalists,3,At-Risk
C04095,60,12,1794.61,149.5508333,0.032876712,1794.61,3,5,4,12,Loyalists,3,At-Risk
C04096,28,4,1372.8634,343.21585,0.010958904,1372.8634,4,3,4,11,Loyalists,3,At-Risk
C04097,16,12,3335.1,277.925,0.032876712,3335.1,5,5,5,15,Champions,1,Loyalists
C04098,43,6,830.95,138.4916667,0.016438356,830.95,4,3,3,10,Loyalists,3,At-Risk
C04099,23,6,1547.58,257.93,0.016438356,1547.58,4,3,4,11,Loyalists,3,At-Risk
C04100,100,1,126.01,126.01,0.002739726,126.01,3,1,2,6,At-Risk,0,At-Risk
C04101,95,1,56.68,56.68,0.002739726,56.68,3,1,1,5,Dormant,2,Dormant
C04102,183,1,76.18,76.18,0.002739726,76.18,2,1,1,4,Dormant,2,Dormant
C04103,14,23,6869.32,298.666087,0.063013699,6869.32,5,5,5,15,Champions,1,Loyalists
C04104,61,9,1184.12,131.5688889,0.024657534,1184.12,3,4,4,11,Loyalists,3,At-Risk
C04105,105,1,30.7,30.7,0.002739726,30.7,3,1,1,5,Dormant,2,Dormant
C04106,349,1,63.9,63.9,0.002739726,63.9,1,1,1,3,Dormant,2,Dormant
C04107,29,9,3048.79,338.7544444,0.024657534,3048.79,4,4,4,12,Loyalists,3,At-Risk
C04108,284,2,101.37,50.685,0.005479452,101.37,1,2,1,4,Dormant,2,Dormant
C04109,189,4,510.18,127.545,0.010958904,510.18,2,3,3,8,At-Risk,0,At-Risk
C04110,153,7,585.18,83.59714286,0.019178082,585.18,2,4,3,9,At-Risk,0,At-Risk
C04111,133,1,139.65,139.65,0.002739726,139.65,2,1,2,5,Dormant,2,Dormant
C04112,1,12,3519.1234,293.2602833,0.032876712,3519.1234,5,5,5,15,Champions,1,Loyalists
C04113,14,12,3360.4,280.0333333,0.032876712,3360.4,5,5,5,15,Champions,1,Loyalists
C04114,72,2,152.67,76.335,0.005479452,152.67,3,2,2,7,At-Risk,0,At-Risk
C04115,86,7,1131.78,161.6828571,0.019178082,1131.78,3,4,4,11,Loyalists,3,At-Risk
C04116,389,1,27.68,27.68,0.002739726,27.68,1,1,1,3,Dormant,2,Dormant
C04117,29,7,964.65,137.8071429,0.019178082,964.65,4,4,3,11,Loyalists,3,At-Risk
C04118,14,18,5578.96,309.9422222,0.049315068,5578.96,5,5,5,15,Champions,1,Loyalists
C04119,137,1,102.18,102.18,0.002739726,102.18,2,1,1,4,Dormant,2,Dormant
C04120,37,12,1924.85,160.4041667,0.032876712,1924.85,4,5,4,13,Champions,3,At-Risk
C04121,166,4,262.97,65.7425,0.010958904,262.97,2,3,2,7,At-Risk,0,At-Risk
C04122,108,4,303.44,75.86,0.010958904,303.44,3,3,2,8,At-Risk,0,At-Risk
C04123,374,1,55.85,55.85,0.002739726,55.85,1,1,1,3,Dormant,2,Dormant
C04124,124,2,238.08,119.04,0.005479452,238.08,2,2,2,6,At-Risk,0,At-Risk
C04125,98,9,1168.56,129.84,0.024657534,1168.56,3,4,4,11,Loyalists,3,At-Risk
C04126,177,2,211.43,105.715,0.005479452,211.43,2,2,2,6,At-Risk,0,At-Risk
C04127,375,1,11.33,11.33,0.002739726,11.33,1,1,1,3,Dormant,2,Dormant
C04128,15,4,863.28,215.82,0.010958904,863.28,5,3,3,11,Loyalists,3,At-Risk
C04129,19,11,3343.76,303.9781818,0.030136986,3343.76,4,4,5,13,Champions,3,At-Risk
C04130,37,15,2165.2,144.3466667,0.04109589,2165.2,4,5,4,13,Champions,1,Loyalists
C04131,16,10,3235.04,323.504,0.02739726,3235.04,5,4,4,13,Champions,3,At-Risk
C04132,154,4,394.51,98.6275,0.010958904,394.51,2,3,3,8,At-Risk,0,At-Risk
C04133,134,7,587.01,83.85857143,0.019178082,587.01,2,4,3,9,At-Risk,0,At-Risk
C04134,111,2,240.61,120.305,0.005479452,240.61,3,2,2,7,At-Risk,0,At-Risk
C04135,21,20,4729.93,236.4965,0.054794521,4729.93,4,5,5,14,Champions,1,Loyalists
C04136,160,1,96.04,96.04,0.002739726,96.04,2,1,1,4,Dormant,2,Dormant
C04137,43,7,1184.14,169.1628571,0.019178082,1184.14,4,4,4,12,Loyalists,3,At-Risk
C04138,122,3,272.49,90.83,0.008219178,272.49,2,2,2,6,At-Risk,0,At-Risk
C04139,105,6,539.36,89.89333333,0.016438356,539.36,3,3,3,9,At-Risk,0,At-Risk
C04140,51,4,525.19,131.2975,0.010958904,525.19,4,3,3,10,Loyalists,0,At-Risk
C04141,13,12,3477.1434,289.76195,0.032876712,3477.1434,5,5,5,15,Champions,1,Loyalists
C04142,15,14,4084.18,291.7271429,0.038356164,4084.18,5,5,5,15,Champions,1,Loyalists
C04143,331,1,94.81,94.81,0.002739726,94.81,1,1,1,3,Dormant,2,Dormant
C04144,299,2,110.2,55.1,0.005479452,110.2,1,2,1,4,Dormant,2,Dormant
C04145,145,7,606.8,86.68571429,0.019178082,606.8,2,4,3,9,At-Risk,0,At-Risk
C04146,9,12,3367.24,280.6033333,0.032876712,3367.24,5,5,5,15,Champions,1,Loyalists
C04147,27,4,542.47,135.6175,0.010958904,542.47,4,3,3,10,Loyalists,3,At-Risk
C04148,124,5,301.47,60.294,0.01369863,301.47,2,3,2,7,At-Risk,0,At-Risk
C04149,85,4,373.68,93.42,0.010958904,373.68,3,3,3,9,At-Risk,0,At-Risk
C04150,22,3,918.63,306.21,0.008219178,918.63,4,2,3,9,At-Risk,3,At-Risk
C04151,6,18,5003.82,277.99,0.049315068,5003.82,5,5,5,15,Champions,1,Loyalists
C04152,141,2,136.55,68.275,0.005479452,136.55,2,2,2,6,At-Risk,2,Dormant
C04153,34,8,1108.41,138.55125,0.021917808,1108.41,4,4,4,12,Loyalists,3,At-Risk
C04154,57,4,695.61,173.9025,0.010958904,695.61,3,3,3,9,At-Risk,0,At-Risk
C04155,20,8,2180.01,272.50125,0.021917808,2180.01,4,4,4,12,Loyalists,3,At-Risk
C04156,135,5,211.52,42.304,0.01369863,211.52,2,3,2,7,At-Risk,0,At-Risk
C04157,318,1,67.01,67.01,0.002739726,67.01,1,1,1,3,Dormant,2,Dormant
C04158,283,2,39.17,19.585,0.005479452,39.17,1,2,1,4,Dormant,2,Dormant
C04159,204,5,413.73,82.746,0.01369863,413.73,2,3,3,8,At-Risk,0,At-Risk
C04160,118,2,149.29,74.645,0.005479452,149.29,3,2,2,7,At-Risk,0,At-Risk
C04161,1,11,3263.12,296.6472727,0.030136986,3263.12,5,4,5,14,Champions,1,Loyalists
C04162,43,4,377.9,94.475,0.010958904,377.9,4,3,3,10,Loyalists,0,At-Risk
C04163,66,6,1101.55,183.5916667,0.016438356,1101.55,3,3,4,10,Loyalists,3,At-Risk
C04164,171,5,294.34,58.868,0.01369863,294.34,2,3,2,7,At-Risk,0,At-Risk
C04165,91,8,1393.94,174.2425,0.021917808,1393.94,3,4,4,11,Loyalists,3,At-Risk
C04166,11,11,3174.2,288.5636364,0.030136986,3174.2,5,4,4,13,Champions,1,Loyalists
C04167,14,11,3562.03,323.8209091,0.030136986,3562.03,5,4,5,14,Champions,1,Loyalists
C04168,55,5,625.33,125.066,0.01369863,625.33,3,3,3,9,At-Risk,0,At-Risk
C04169,13,22,7228.76,328.58,0.060273973,7228.76,5,5,5,15,Champions,1,Loyalists
C04170,14,25,7678.27,307.1308,0.068493151,7678.27,5,5,5,15,Champions,1,Loyalists
C04171,265,4,194.67,48.6675,0.010958904,194.67,1,3,2,6,At-Risk,2,Dormant
C04172,46,3,410.07,136.69,0.008219178,410.07,4,2,3,9,At-Risk,0,At-Risk
C04173,106,5,648.04,129.608,0.01369863,648.04,3,3,3,9,At-Risk,0,At-Risk
C04174,356,1,31.41,31.41,0.002739726,31.41,1,1,1,3,Dormant,2,Dormant
C04175,367,1,64.8,64.8,0.002739726,64.8,1,1,1,3,Dormant,2,Dormant
C04176,138,5,345.71,69.142,0.01369863,345.71,2,3,2,7,At-Risk,0,At-Risk
C04177,348,2,69.07,34.535,0.005479452,69.07,1,2,1,4,Dormant,2,Dormant
C04178,49,2,459.08,229.54,0.005479452,459.08,4,2,3,9,At-Risk,0,At-Risk
C04179,64,4,377.35,94.3375,0.010958904,377.35,3,3,3,9,At-Risk,0,At-Risk
C04180,39,7,1236.21,176.6014286,0.019178082,1236.21,4,4,4,12,Loyalists,3,At-Risk
C04181,148,1,94.04,94.04,0.002739726,94.04,2,1,1,4,Dormant,2,Dormant
C04182,209,3,231.07,77.02333333,0.008219178,231.07,2,2,2,6,At-Risk,0,At-Risk
C04183,51,1,111.16,111.16,0.002739726,111.16,4,1,1,6,At-Risk,0,At-Risk
C04184,19,15,4336.49,289.0993333,0.04109589,4336.49,4,5,5,14,Champions,1,Loyalists
C04185,133,3,198.89,66.29666667,0.008219178,198.89,2,2,2,6,At-Risk,0,At-Risk
C04186,14,20,6899.58,344.979,0.054794521,6899.58,5,5,5,15,Champions,1,Loyalists
C04187,202,1,64.14,64.14,0.002739726,64.14,2,1,1,4,Dormant,2,Dormant
C04188,111,5,592.99,118.598,0.01369863,592.99,3,3,3,9,At-Risk,0,At-Risk
C04189,99,3,220.74,73.58,0.008219178,220.74,3,2,2,7,At-Risk,0,At-Risk
C04190,160,5,484.71,96.942,0.01369863,484.71,2,3,3,8,At-Risk,0,At-Risk
C04191,369,3,148.1,49.36666667,0.008219178,148.1,1,2,2,5,Dormant,2,Dormant
C04192,54,10,1401.78,140.178,0.02739726,1401.78,3,4,4,11,Loyalists,3,At-Risk
C04193,156,2,71.78,35.89,0.005479452,71.78,2,2,1,5,Dormant,2,Dormant
C04194,147,2,268.3,134.15,0.005479452,268.3,2,2,2,6,At-Risk,0,At-Risk
C04195,22,20,6411.4334,320.57167,0.054794521,6411.4334,4,5,5,14,Champions,1,Loyalists
C04196,23,15,4421.1834,294.74556,0.04109589,4421.1834,4,5,5,14,Champions,1,Loyalists
C04197,53,12,1722.09,143.5075,0.032876712,1722.09,3,5,4,12,Loyalists,3,At-Risk
C04198,41,5,703.27,140.654,0.01369863,703.27,4,3,3,10,Loyalists,3,At-Risk
C04199,177,1,111.72,111.72,0.002739726,111.72,2,1,1,4,Dormant,2,Dormant
C04200,352,2,106.97,53.485,0.005479452,106.97,1,2,1,4,Dormant,2,Dormant
C04201,22,12,3598.14,299.845,0.032876712,3598.14,4,5,5,14,Champions,1,Loyalists
C04202,21,15,3888.53,259.2353333,0.04109589,3888.53,4,5,5,14,Champions,1,Loyalists
C04203,376,1,29.07,29.07,0.002739726,29.07,1,1,1,3,Dormant,2,Dormant
C04204,6,18,5300.76,294.4866667,0.049315068,5300.76,5,5,5,15,Champions,1,Loyalists
C04205,31,8,1042.3,130.2875,0.021917808,1042.3,4,4,4,12,Loyalists,3,At-Risk
C04206,110,5,365.96,73.192,0.01369863,365.96,3,3,2,8,At-Risk,0,At-Risk
C04207,133,7,763.05,109.0071429,0.019178082,763.05,2,4,3,9,At-Risk,0,At-Risk
C04208,6,10,2664.46,266.446,0.02739726,2664.46,5,4,4,13,Champions,1,Loyalists
C04209,15,14,3922.06,280.1471429,0.038356164,3922.06,5,5,5,15,Champions,1,Loyalists
C04210,4,11,3236.44,294.2218182,0.030136986,3236.44,5,4,4,13,Champions,1,Loyalists
C04211,177,1,40.16,40.16,0.002739726,40.16,2,1,1,4,Dormant,2,Dormant
C04212,145,4,143.26,35.815,0.010958904,143.26,2,3,2,7,At-Risk,0,At-Risk
C04213,11,15,4451.16,296.744,0.04109589,4451.16,5,5,5,15,Champions,1,Loyalists
C04214,194,4,389.88,97.47,0.010958904,389.88,2,3,3,8,At-Risk,0,At-Risk
C04215,358,1,57.1,57.1,0.002739726,57.1,1,1,1,3,Dormant,2,Dormant
C04216,21,14,4248,303.4285714,0.038356164,4248,4,5,5,14,Champions,1,Loyalists
C04217,40,8,1152.32,144.04,0.021917808,1152.32,4,4,4,12,Loyalists,3,At-Risk
C04218,103,4,229.73,57.4325,0.010958904,229.73,3,3,2,8,At-Risk,0,At-Risk
C04219,71,7,1136.07,162.2957143,0.019178082,1136.07,3,4,4,11,Loyalists,3,At-Risk
C04220,76,7,904.95,129.2785714,0.019178082,904.95,3,4,3,10,Loyalists,3,At-Risk
C04221,157,3,256.54,85.51333333,0.008219178,256.54,2,2,2,6,At-Risk,0,At-Risk
C04222,325,3,172.55,57.51666667,0.008219178,172.55,1,2,2,5,Dormant,2,Dormant
C04223,360,1,40.66,40.66,0.002739726,40.66,1,1,1,3,Dormant,2,Dormant
C04224,104,2,209.93,104.965,0.005479452,209.93,3,2,2,7,At-Risk,0,At-Risk
C04225,156,3,151.14,50.38,0.008219178,151.14,2,2,2,6,At-Risk,0,At-Risk
C04226,33,8,1178.12,147.265,0.021917808,1178.12,4,4,4,12,Loyalists,3,At-Risk
C04227,177,4,251.24,62.81,0.010958904,251.24,2,3,2,7,At-Risk,0,At-Risk
C04228,40,11,1489.62,135.42,0.030136986,1489.62,4,4,4,12,Loyalists,3,At-Risk
C04229,1,13,3734.8334,287.2948769,0.035616438,3734.8334,5,5,5,15,Champions,1,Loyalists
C04230,127,5,340.86,68.172,0.01369863,340.86,2,3,2,7,At-Risk,0,At-Risk
C04231,118,2,135.09,67.545,0.005479452,135.09,3,2,2,7,At-Risk,0,At-Risk
C04232,41,11,1668.02,151.6381818,0.030136986,1668.02,4,4,4,12,Loyalists,3,At-Risk
C04233,333,1,64.81,64.81,0.002739726,64.81,1,1,1,3,Dormant,2,Dormant
C04234,13,16,5059.5,316.21875,0.043835616,5059.5,5,5,5,15,Champions,1,Loyalists
C04235,42,6,1080.68,180.1133333,0.016438356,1080.68,4,3,4,11,Loyalists,3,At-Risk
C04236,17,23,6910.19,300.4430435,0.063013699,6910.19,5,5,5,15,Champions,1,Loyalists
C04237,139,9,752.11,83.56777778,0.024657534,752.11,2,4,3,9,At-Risk,0,At-Risk
C04238,154,2,176.39,88.195,0.005479452,176.39,2,2,2,6,At-Risk,0,At-Risk
C04239,70,14,1894.73,135.3378571,0.038356164,1894.73,3,5,4,12,Loyalists,3,At-Risk
C04240,93,6,550.36,91.72666667,0.016438356,550.36,3,3,3,9,At-Risk,0,At-Risk
C04241,70,6,900.6,150.1,0.016438356,900.6,3,3,3,9,At-Risk,3,At-Risk
C04242,151,4,564.26,141.065,0.010958904,564.26,2,3,3,8,At-Risk,0,At-Risk
C04243,77,6,1199.55,199.925,0.016438356,1199.55,3,3,4,10,Loyalists,3,At-Risk
C04244,71,8,1265.99,158.24875,0.021917808,1265.99,3,4,4,11,Loyalists,3,At-Risk
C04245,434,1,83.61,83.61,0.002739726,83.61,1,1,1,3,Dormant,2,Dormant
C04246,46,5,676.36,135.272,0.01369863,676.36,4,3,3,10,Loyalists,3,At-Risk
C04247,18,14,4949.97,353.5692857,0.038356164,4949.97,4,5,5,14,Champions,1,Loyalists
C04248,126,4,415.76,103.94,0.010958904,415.76,2,3,3,8,At-Risk,0,At-Risk
C04249,340,2,88.32,44.16,0.005479452,88.32,1,2,1,4,Dormant,2,Dormant
C04250,69,12,1847.01,153.9175,0.032876712,1847.01,3,5,4,12,Loyalists,3,At-Risk
C04251,20,12,3919.69,326.6408333,0.032876712,3919.69,4,5,5,14,Champions,1,Loyalists
C04252,53,9,1129.5,125.5,0.024657534,1129.5,3,4,4,11,Loyalists,3,At-Risk
C04253,136,2,111.03,55.515,0.005479452,111.03,2,2,1,5,Dormant,2,Dormant
C04254,10,2,697.98,348.99,0.005479452,697.98,5,2,3,10,Loyalists,3,At-Risk
C04255,142,2,175.06,87.53,0.005479452,175.06,2,2,2,6,At-Risk,0,At-Risk
C04256,286,2,106.96,53.48,0.005479452,106.96,1,2,1,4,Dormant,2,Dormant
C04257,53,9,1424.15,158.2388889,0.024657534,1424.15,3,4,4,11,Loyalists,3,At-Risk
C04258,66,11,1605.33,145.9390909,0.030136986,1605.33,3,4,4,11,Loyalists,3,At-Risk
C04259,36,2,349.06,174.53,0.005479452,349.06,4,2,2,8,At-Risk,0,At-Risk
C04260,5,11,2927.85,266.1681818,0.030136986,2927.85,5,4,4,13,Champions,1,Loyalists
C04261,315,2,139.27,69.635,0.005479452,139.27,1,2,2,5,Dormant,2,Dormant
C04262,55,8,1044.77,130.59625,0.021917808,1044.77,3,4,4,11,Loyalists,3,At-Risk
C04263,70,8,1403.48,175.435,0.021917808,1403.48,3,4,4,11,Loyalists,3,At-Risk
C04264,168,3,234.85,78.28333333,0.008219178,234.85,2,2,2,6,At-Risk,0,At-Risk
C04265,32,8,1284.43,160.55375,0.021917808,1284.43,4,4,4,12,Loyalists,3,At-Risk
C04266,144,5,619.88,123.976,0.01369863,619.88,2,3,3,8,At-Risk,0,At-Risk
C04267,5,10,2534.03,253.403,0.02739726,2534.03,5,4,4,13,Champions,1,Loyalists
C04268,398,2,74.73,37.365,0.005479452,74.73,1,2,1,4,Dormant,2,Dormant
C04269,325,1,55.47,55.47,0.002739726,55.47,1,1,1,3,Dormant,2,Dormant
C04270,157,1,84.28,84.28,0.002739726,84.28,2,1,1,4,Dormant,2,Dormant
C04271,342,2,100.1,50.05,0.005479452,100.1,1,2,1,4,Dormant,2,Dormant
C04272,18,16,4817.7534,301.1095875,0.043835616,4817.7534,4,5,5,14,Champions,1,Loyalists
C04273,32,4,572.07,143.0175,0.010958904,572.07,4,3,3,10,Loyalists,3,At-Risk
C04274,75,8,568.7,71.0875,0.021917808,568.7,3,4,3,10,Loyalists,0,At-Risk
C04275,188,5,400.7,80.14,0.01369863,400.7,2,3,3,8,At-Risk,0,At-Risk
C04276,34,15,1900.14,126.676,0.04109589,1900.14,4,5,4,13,Champions,1,Loyalists
C04277,53,12,1857.11,154.7591667,0.032876712,1857.11,3,5,4,12,Loyalists,3,At-Risk
C04278,19,11,3496.12,317.8290909,0.030136986,3496.12,4,4,5,13,Champions,3,At-Risk
C04279,32,3,487.4,162.4666667,0.008219178,487.4,4,2,3,9,At-Risk,0,At-Risk
C04280,29,10,2852.68,285.268,0.02739726,2852.68,4,4,4,12,Loyalists,3,At-Risk
C04281,213,2,287.09,143.545,0.005479452,287.09,2,2,2,6,At-Risk,0,At-Risk
C04282,10,18,5338.55,296.5861111,0.049315068,5338.55,5,5,5,15,Champions,1,Loyalists
C04283,6,31,9522.4434,307.1755935,0.084931507,9522.4434,5,5,5,15,Champions,1,Loyalists
C04284,159,6,496.51,82.75166667,0.016438356,496.51,2,3,3,8,At-Risk,0,At-Risk
C04285,142,4,302.22,75.555,0.010958904,302.22,2,3,2,7,At-Risk,0,At-Risk
C04286,352,1,40.32,40.32,0.002739726,40.32,1,1,1,3,Dormant,2,Dormant
C04287,162,8,656.59,82.07375,0.021917808,656.59,2,4,3,9,At-Risk,0,At-Risk
C04288,55,8,1177.33,147.16625,0.021917808,1177.33,3,4,4,11,Loyalists,3,At-Risk
C04289,256,1,61.09,61.09,0.002739726,61.09,1,1,1,3,Dormant,2,Dormant
C04290,108,1,49.28,49.28,0.002739726,49.28,3,1,1,5,Dormant,2,Dormant
C04291,16,13,3916.33,301.2561538,0.035616438,3916.33,5,5,5,15,Champions,1,Loyalists
C04292,150,3,318.37,106.1233333,0.008219178,318.37,2,2,2,6,At-Risk,0,At-Risk
C04293,335,1,49.54,49.54,0.002739726,49.54,1,1,1,3,Dormant,2,Dormant
C04294,73,9,1292.28,143.5866667,0.024657534,1292.28,3,4,4,11,Loyalists,3,At-Risk
C04295,28,9,1663.57,184.8411111,0.024657534,1663.57,4,4,4,12,Loyalists,3,At-Risk
C04296,19,13,3814.79,293.4453846,0.035616438,3814.79,4,5,5,14,Champions,1,Loyalists
C04297,11,9,2429.1834,269.9092667,0.024657534,2429.1834,5,4,4,13,Champions,3,At-Risk
C04298,35,7,981.88,140.2685714,0.019178082,981.88,4,4,3,11,Loyalists,3,At-Risk
C04299,80,8,491.99,61.49875,0.021917808,491.99,3,4,3,10,Loyalists,0,At-Risk
C04300,7,17,5783.2234,340.1896118,0.046575342,5783.2234,5,5,5,15,Champions,1,Loyalists
C04301,252,3,186.64,62.21333333,0.008219178,186.64,1,2,2,5,Dormant,2,Dormant
C04302,146,1,116.05,116.05,0.002739726,116.05,2,1,1,4,Dormant,2,Dormant
C04303,151,6,496.2,82.7,0.016438356,496.2,2,3,3,8,At-Risk,0,At-Risk
C04304,277,3,148.49,49.49666667,0.008219178,148.49,1,2,2,5,Dormant,2,Dormant
C04305,9,27,8108.74,300.3237037,0.073972603,8108.74,5,5,5,15,Champions,1,Loyalists
C04306,84,7,1291.13,184.4471429,0.019178082,1291.13,3,4,4,11,Loyalists,3,At-Risk
C04307,97,1,121.4,121.4,0.002739726,121.4,3,1,2,6,At-Risk,0,At-Risk
C04308,291,2,126.75,63.375,0.005479452,126.75,1,2,2,5,Dormant,2,Dormant
C04309,105,4,269.17,67.2925,0.010958904,269.17,3,3,2,8,At-Risk,0,At-Risk
C04310,39,3,571.63,190.5433333,0.008219178,571.63,4,2,3,9,At-Risk,0,At-Risk
C04311,335,2,128.54,64.27,0.005479452,128.54,1,2,2,5,Dormant,2,Dormant
C04312,24,8,2249.64,281.205,0.021917808,2249.64,4,4,4,12,Loyalists,3,At-Risk
C04313,253,2,74.98,37.49,0.005479452,74.98,1,2,1,4,Dormant,2,Dormant
C04314,302,2,138.15,69.075,0.005479452,138.15,1,2,2,5,Dormant,2,Dormant
C04315,7,10,3027.81,302.781,0.02739726,3027.81,5,4,4,13,Champions,1,Loyalists
C04316,134,3,196.35,65.45,0.008219178,196.35,2,2,2,6,At-Risk,0,At-Risk
C04317,13,13,3591.95,276.3038462,0.035616438,3591.95,5,5,5,15,Champions,1,Loyalists
C04318,48,13,1884.96,144.9969231,0.035616438,1884.96,4,5,4,13,Champions,3,At-Risk
C04319,161,5,448.3,89.66,0.01369863,448.3,2,3,3,8,At-Risk,0,At-Risk
C04320,115,5,403.9,80.78,0.01369863,403.9,3,3,3,9,At-Risk,0,At-Risk
C04321,304,1,47.59,47.59,0.002739726,47.59,1,1,1,3,Dormant,2,Dormant
C04322,79,2,300.26,150.13,0.005479452,300.26,3,2,2,7,At-Risk,0,At-Risk
C04323,71,1,194.58,194.58,0.002739726,194.58,3,1,2,6,At-Risk,0,At-Risk
C04324,284,2,135.75,67.875,0.005479452,135.75,1,2,2,5,Dormant,2,Dormant
C04325,405,2,73.08,36.54,0.005479452,73.08,1,2,1,4,Dormant,2,Dormant
C04326,4,12,3233.86,269.4883333,0.032876712,3233.86,5,5,4,14,Champions,1,Loyalists
C04327,365,3,122.63,40.87666667,0.008219178,122.63,1,2,2,5,Dormant,2,Dormant
C04328,5,3,922.74,307.58,0.008219178,922.74,5,2,3,10,Loyalists,3,At-Risk
C04329,283,1,79.93,79.93,0.002739726,79.93,1,1,1,3,Dormant,2,Dormant
C04330,41,11,1660.85,150.9863636,0.030136986,1660.85,4,4,4,12,Loyalists,3,At-Risk
C04331,9,14,4200.25,300.0178571,0.038356164,4200.25,5,5,5,15,Champions,1,Loyalists
C04332,47,6,937.22,156.2033333,0.016438356,937.22,4,3,3,10,Loyalists,3,At-Risk
C04333,117,4,462.27,115.5675,0.010958904,462.27,3,3,3,9,At-Risk,0,At-Risk
C04334,56,5,526.68,105.336,0.01369863,526.68,3,3,3,9,At-Risk,0,At-Risk
C04335,12,21,6307.3534,300.3501619,0.057534247,6307.3534,5,5,5,15,Champions,1,Loyalists
C04336,191,3,257.9,85.96666667,0.008219178,257.9,2,2,2,6,At-Risk,0,At-Risk
C04337,286,2,56.03,28.015,0.005479452,56.03,1,2,1,4,Dormant,2,Dormant
C04338,43,10,1403.91,140.391,0.02739726,1403.91,4,4,4,12,Loyalists,3,At-Risk
